Light,Time,O2 signal,H2O2 signal,,H2O2,
0,20:48:53,0.24854,-0.0072339,,,
0,20:48:54,0.24858,-0.0072346,,,
0,20:48:55,0.24887,-0.0072059,,,
0,20:48:56,0.24924,-0.0072371,,,
0,20:48:57,0.24952,-0.0072492,,,
0,20:48:58,0.24993,-0.0073046,,,
0,20:48:59,0.25024,-0.0071996,,,
0,20:49:00,0.2507,-0.0074236,,,
0,20:49:01,0.25109,-0.0073587,,,
0,20:49:02,0.25133,-0.007297,,,
0,20:49:03,0.25163,-0.0073924,,,
0,20:49:04,0.25204,-0.0072963,,,
0,20:49:05,0.25232,-0.0074631,,,
0,20:49:06,0.25263,-0.0075185,,,
0,20:49:07,0.25278,-0.0074485,,,
0,20:49:08,0.25295,-0.0075159,,,
0,20:49:09,0.25323,-0.0075325,,,
0,20:49:10,0.25356,-0.0075147,,,
0,20:49:11,0.25399,-0.0075401,,,
0,20:49:12,0.25426,-0.0074606,,,
0,20:49:13,0.25451,-0.0074656,,,
0,20:49:14,0.25495,-0.0074746,,,
0,20:49:15,0.25569,-0.0074586,,,
0,20:49:16,0.25626,-0.0074077,,,
0,20:49:17,0.25684,-0.0074898,,,
0,20:49:18,0.25748,-0.0074408,,,
0,20:49:19,0.25795,-0.0074472,,,
0,20:49:20,0.25851,-0.0074294,,,
0,20:49:21,0.25906,-0.0073409,,,
0,20:49:22,0.25934,-0.00743,,,
0,20:49:23,0.2598,-0.0075147,,,
0,20:49:24,0.26013,-0.0075083,,,
0,20:49:25,0.26057,-0.0075611,,,
0,20:49:26,0.26099,-0.0075478,,,
0,20:49:27,0.26134,-0.0075242,,,
0,20:49:28,0.26151,-0.0075662,,,
0,20:49:29,0.26175,-0.0075739,,,
0,20:49:30,0.26177,-0.0076127,,,
0,20:49:31,0.26153,-0.0077438,,,
0,20:49:32,0.26134,-0.0077375,,,
0,20:49:33,0.26107,-0.0078864,,,
0,20:49:34,0.26072,-0.0079781,,,
0,20:49:35,0.26039,-0.0080277,,,
0,20:49:36,0.26019,-0.0081003,,,
0,20:49:37,0.26004,-0.0081614,,,
0,20:49:38,0.25984,-0.0081875,,,
0,20:49:39,0.25947,-0.0083651,,,
0,20:49:40,0.25884,-0.0083543,,,
0,20:49:41,0.2583,-0.0082773,,,
0,20:49:42,0.25799,-0.0084071,,,
0,20:49:43,0.25789,-0.0083677,,,
0,20:49:44,0.25821,-0.0083785,,,
0,20:49:45,0.25844,-0.0084415,,,
0,20:49:46,0.25854,-0.0083982,,,
0,20:49:47,0.25859,-0.0083759,,,
0,20:49:48,0.25853,-0.0085574,,,
0,20:49:49,0.25851,-0.0085122,,,
0,20:49:50,0.25826,-0.0084632,,,
0,20:49:51,0.25824,-0.0086268,,,
0,20:49:52,0.25783,-0.0084994,,,
0,20:49:53,0.25777,-0.0085612,,,
0,20:49:54,0.25751,-0.0086891,,,
0,20:49:55,0.25749,-0.0085981,,,
0,20:49:56,0.2572,-0.0085854,,,
0,20:49:57,0.25723,-0.0087942,,,
0,20:49:58,0.25703,-0.0086261,,,
0,20:49:59,0.25696,-0.0085987,,,
0,20:50:00,0.25697,-0.0086013,,,
0,20:50:01,0.25692,-0.0086414,,,
0,20:50:02,0.2567,-0.0085338,,,
0,20:50:03,0.25686,-0.00853,,,
0,20:50:04,0.25704,-0.0085867,,,
0,20:50:05,0.25714,-0.0084931,,,
0,20:50:06,0.2572,-0.0085243,,,
0,20:50:07,0.25729,-0.0084485,,,
0,20:50:08,0.2574,-0.0085427,,,
0,20:50:09,0.25749,-0.0084619,,,
0,20:50:10,0.25768,-0.0084192,,,
0,20:50:11,0.25798,-0.0084129,,,
0,20:50:12,0.25845,-0.0084288,,,
0,20:50:13,0.25906,-0.0084765,,,
0,20:50:14,0.25957,-0.0084791,,,
0,20:50:15,0.25954,-0.0085338,,,
0,20:50:16,0.25925,-0.0085956,,,
0,20:50:17,0.2588,-0.0085574,,,
0,20:50:18,0.25827,-0.0085173,,,
0,20:50:19,0.25759,-0.0086032,,,
0,20:50:20,0.25697,-0.0085574,,,
0,20:50:21,0.25634,-0.0085771,,,
0,20:50:22,0.25568,-0.008698,,,
0,20:50:23,0.25446,-0.0087528,,,
0,20:50:24,0.25314,-0.0087146,,,
0,20:50:25,0.25199,-0.0086987,,,
0,20:50:26,0.25081,-0.0086274,,,
0,20:50:27,0.24963,-0.0087216,,,
0,20:50:28,0.2488,-0.0086847,,,
0,20:50:29,0.24782,-0.0086516,,,
0,20:50:30,0.24693,-0.0087261,,,
0,20:50:31,0.24599,-0.008756,,,
0,20:50:32,0.24515,-0.0087515,,,
0,20:50:33,0.24425,-0.0086204,,,
0,20:50:34,0.24344,-0.0086783,,,
0,20:50:35,0.24252,-0.0086923,,,
0,20:50:36,0.24163,-0.0087203,,,
0,20:50:37,0.24079,-0.0087719,,,
0,20:50:38,0.23974,-0.008791,,,
0,20:50:39,0.23865,-0.0088438,,,
0,20:50:40,0.23728,-0.0086974,,,
0,20:50:41,0.23586,-0.0087623,,,
0,20:50:42,0.23482,-0.0087528,,,
0,20:50:43,0.23391,-0.0087006,,,
0,20:50:44,0.23323,-0.008763,,,
0,20:50:45,0.23257,-0.0088375,,,
0,20:50:46,0.23201,-0.0089126,,,
0,20:50:47,0.23158,-0.008975,,,
0,20:50:48,0.23146,-0.0089667,,,
0,20:50:49,0.23145,-0.0089781,,,
0,20:50:50,0.23142,-0.009213,,,
0,20:50:51,0.23161,-0.00922,,,
0,20:50:52,0.23184,-0.0094454,,,
0,20:50:53,0.23219,-0.0091946,,,
0,20:50:54,0.23256,-0.0091398,,,
0,20:50:55,0.23293,-0.009108,,,
0,20:50:56,0.23316,-0.0091112,,,
0,20:50:57,0.23377,-0.009122,,,
0,20:50:58,0.23434,-0.0094651,,,
0,20:50:59,0.23515,-0.0098076,,,
0,20:51:00,0.23584,-0.0099776,,,
0,20:51:01,0.23636,-0.01011,,,
0,20:51:02,0.23716,-0.010106,,,
0,20:51:03,0.23772,-0.0099247,,,
0,20:51:04,0.23833,-0.010066,,,
0,20:51:05,0.23913,-0.010039,,,
0,20:51:06,0.23996,-0.0099343,,,
0,20:51:07,0.241,-0.01009,,,
0,20:51:08,0.24194,-0.0098388,,,
0,20:51:09,0.24266,-0.0097993,,,
0,20:51:10,0.24331,-0.0097834,,,
0,20:51:11,0.24363,-0.0097083,,,
0,20:51:12,0.24398,-0.0097637,,,
0,20:51:13,0.24473,-0.0096631,,,
0,20:51:14,0.24556,-0.0095982,,,
0,20:51:15,0.24622,-0.0096675,,,
0,20:51:16,0.24691,-0.0097013,,,
0,20:51:17,0.24739,-0.0096434,,,
0,20:51:18,0.2477,-0.0097669,,,
0,20:51:19,0.24802,-0.0097987,,,
0,20:51:20,0.24826,-0.0097936,,,
0,20:51:21,0.24865,-0.009863,,,
0,20:51:22,0.24902,-0.0097548,,,
0,20:51:23,0.24978,-0.0097739,,,
0,20:51:24,0.25003,-0.0098763,,,
0,20:51:25,0.25064,-0.0096255,,,
0,20:51:26,0.25111,-0.0095829,,,
0,20:51:27,0.25158,-0.0094798,,,
0,20:51:28,0.25195,-0.0093092,,,
0,20:51:29,0.25213,-0.0092506,,,
0,20:51:30,0.25232,-0.0091615,,,
0,20:51:31,0.25234,-0.0090291,,,
0,20:51:32,0.25237,-0.0089953,,,
0,20:51:33,0.25233,-0.0088056,,,
0,20:51:34,0.25207,-0.00853,,,
0,20:51:35,0.25211,-0.0082938,,,
0,20:51:36,0.25208,-0.008122,,,
0,20:51:37,0.25211,-0.0078934,,,
0,20:51:38,0.25242,-0.0078527,,,
0,20:51:39,0.25274,-0.0076006,,,
0,20:51:40,0.25346,-0.0075191,,,
0,20:51:41,0.25451,-0.007451,,,
0,20:51:42,0.25578,-0.0074077,,,
0,20:51:43,0.25677,-0.0072632,,,
0,20:51:44,0.25766,-0.0072059,,,
0,20:51:45,0.25811,-0.0071709,,,
0,20:51:46,0.25837,-0.0071836,,,
0,20:51:47,0.25865,-0.0070926,,,
0,20:51:48,0.25866,-0.0069908,,,
0,20:51:49,0.25884,-0.007029,,,
0,20:51:50,0.25897,-0.0068864,,,
0,20:51:51,0.2592,-0.0069742,,,
0,20:51:52,0.25936,-0.0070646,,,
0,20:51:53,0.25944,-0.0069914,,,
0,20:51:54,0.25957,-0.0070487,,,
0,20:51:55,0.25973,-0.0070722,,,
0,20:51:56,0.2598,-0.0070582,,,
0,20:51:57,0.25986,-0.007057,,,
0,20:51:58,0.25996,-0.0070869,,,
0,20:51:59,0.26019,-0.0069844,,,
0,20:52:00,0.26044,-0.0070417,,,
0,20:52:01,0.26053,-0.0070894,,,
0,20:52:02,0.26062,-0.0069755,,,
0,20:52:03,0.26061,-0.0069882,,,
0,20:52:04,0.26057,-0.007013,,,
0,20:52:05,0.2606,-0.0070423,,,
0,20:52:06,0.26051,-0.0069857,,,
0,20:52:07,0.26052,-0.0069812,,,
0,20:52:08,0.26038,-0.0068959,,,
0,20:52:09,0.26046,-0.0069297,,,
0,20:52:10,0.26048,-0.0068043,,,
0,20:52:11,0.2605,-0.006726,,,
0,20:52:12,0.26057,-0.0067361,,,
0,20:52:13,0.26068,-0.0068132,,,
0,20:52:14,0.26055,-0.0067113,,,
0,20:52:15,0.2608,-0.0067215,,,
0,20:52:16,0.26118,-0.0066922,,,
0,20:52:17,0.26192,-0.0065846,,,
0,20:52:18,0.26236,-0.0065834,,,
0,20:52:19,0.26266,-0.0064535,,,
0,20:52:20,0.26301,-0.0065223,,,
0,20:52:21,0.26337,-0.0064338,,,
0,20:52:22,0.26358,-0.0063994,,,
0,20:52:23,0.26381,-0.0064306,,,
0,20:52:24,0.26422,-0.0063294,,,
0,20:52:25,0.26445,-0.0063561,,,
0,20:52:26,0.26491,-0.0063491,,,
0,20:52:27,0.26533,-0.0063338,,,
0,20:52:28,0.26582,-0.0063217,,,
0,20:52:29,0.26618,-0.0063351,,,
0,20:52:30,0.26655,-0.0063141,,,
0,20:52:31,0.26689,-0.0062823,,,
0,20:52:32,0.26725,-0.0062345,,,
0,20:52:33,0.26779,-0.0062021,,,
0,20:52:34,0.26825,-0.0061015,,,
0,20:52:35,0.26888,-0.0061919,,,
0,20:52:36,0.26937,-0.006155,,,
0,20:52:37,0.26979,-0.0061518,,,
0,20:52:38,0.26992,-0.0061422,,,
0,20:52:39,0.26964,-0.0061034,,,
0,20:52:40,0.26902,-0.0061658,,,
0,20:52:41,0.26879,-0.0061008,,,
0,20:52:42,0.26867,-0.0060646,,,
0,20:52:43,0.26866,-0.0060455,,,
0,20:52:44,0.26872,-0.0060073,,,
0,20:52:45,0.26847,-0.0061212,,,
0,20:52:46,0.26844,-0.0060315,,,
0,20:52:47,0.26847,-0.0060187,,,
0,20:52:48,0.26844,-0.0060926,,,
0,20:52:49,0.26855,-0.0060308,,,
0,20:52:50,0.26866,-0.0060461,,,
0,20:52:51,0.26882,-0.0059926,,,
0,20:52:52,0.26909,-0.0059328,,,
0,20:52:53,0.26921,-0.0058889,,,
0,20:52:54,0.26935,-0.0059156,,,
0,20:52:55,0.26931,-0.0058163,,,
0,20:52:56,0.26911,-0.0057584,,,
0,20:52:57,0.26874,-0.0057106,,,
0,20:52:58,0.26822,-0.0056883,,,
0,20:52:59,0.26773,-0.005696,,,
0,20:53:00,0.26744,-0.0055655,,,
0,20:53:01,0.26709,-0.0056132,,,
0,20:53:02,0.26652,-0.0055954,,,
0,20:53:03,0.26569,-0.0055623,,,
0,20:53:04,0.26501,-0.0055763,,,
0,20:53:05,0.26456,-0.0055349,,,
0,20:53:06,0.26409,-0.005533,,,
0,20:53:07,0.26398,-0.0054401,,,
0,20:53:08,0.26388,-0.0054694,,,
0,20:53:09,0.26381,-0.0054286,,,
0,20:53:10,0.26406,-0.0053917,,,
0,20:53:11,0.26435,-0.0053573,,,
0,20:53:12,0.26467,-0.0054025,,,
0,20:53:13,0.26499,-0.0054566,,,
0,20:53:14,0.26511,-0.0054223,,,
0,20:53:15,0.26542,-0.0053541,,,
0,20:53:16,0.26571,-0.0053853,,,
0,20:53:17,0.26581,-0.0054083,,,
0,20:53:18,0.26564,-0.0054592,,,
0,20:53:19,0.26548,-0.0054051,,,
0,20:53:20,0.26513,-0.0053561,,,
0,20:53:21,0.26464,-0.0054452,,,
0,20:53:22,0.26418,-0.005421,,,
0,20:53:23,0.26365,-0.0054776,,,
0,20:53:24,0.26321,-0.00547,,,
0,20:53:25,0.26271,-0.0055267,,,
0,20:53:26,0.26226,-0.0054318,,,
0,20:53:27,0.26177,-0.0055356,,,
0,20:53:28,0.26144,-0.0055037,,,
0,20:53:29,0.26085,-0.005456,,,
0,20:53:30,0.26057,-0.0054496,,,
0,20:53:31,0.2599,-0.0054904,,,
0,20:53:32,0.25924,-0.0053904,,,
0,20:53:33,0.25856,-0.0054452,,,
0,20:53:34,0.25812,-0.0054242,,,
0,20:53:35,0.2575,-0.0053949,,,
0,20:53:36,0.25693,-0.0054598,,,
0,20:53:37,0.25626,-0.0054694,,,
0,20:53:38,0.25549,-0.0054375,,,
0,20:53:39,0.25489,-0.0054261,,,
0,20:53:40,0.25426,-0.0054159,,,
0,20:53:41,0.25366,-0.0053752,,,
0,20:53:42,0.25329,-0.0053942,,,
0,20:53:43,0.25364,-0.0053955,,,
0,20:53:44,0.25447,-0.0054089,,,
0,20:53:45,0.25541,-0.0053777,,,
0,20:53:46,0.25573,-0.00533,,,
0,20:53:47,0.25532,-0.0053745,,,
0,20:53:48,0.25446,-0.005407,,,
0,20:53:49,0.25325,-0.0053796,,,
0,20:53:50,0.25173,-0.0053662,,,
0,20:53:51,0.25024,-0.0053764,,,
0,20:53:52,0.24847,-0.0054331,,,
0,20:53:53,0.24654,-0.0054573,,,
0,20:53:54,0.24459,-0.0054528,,,
0,20:53:55,0.24245,-0.0056005,,,
0,20:53:56,0.24051,-0.0055534,,,
0,20:53:57,0.23874,-0.0056489,,,
0,20:53:58,0.23735,-0.0057017,,,
0,20:53:59,0.23592,-0.0057017,,,
0,20:54:00,0.2346,-0.0057284,,,
0,20:54:01,0.2335,-0.0057749,,,
0,20:54:02,0.23241,-0.0057609,,,
0,20:54:03,0.23138,-0.0058398,,,
0,20:54:04,0.23058,-0.0059283,,,
0,20:54:05,0.22981,-0.0058621,,,
0,20:54:06,0.22927,-0.0058984,,,
0,20:54:07,0.22916,-0.0058774,,,
0,20:54:08,0.22879,-0.0058895,,,
0,20:54:09,0.22783,-0.0058761,,,
0,20:54:10,0.22699,-0.0058984,,,
0,20:54:11,0.22616,-0.0059283,,,
0,20:54:12,0.22529,-0.0060245,,,
0,20:54:13,0.22455,-0.0059124,,,
0,20:54:14,0.22359,-0.0060315,,,
0,20:54:15,0.2227,-0.005943,,,
0,20:54:16,0.2219,-0.0058984,,,
0,20:54:17,0.22103,-0.0060136,,,
0,20:54:18,0.22044,-0.0060022,,,
0,20:54:19,0.21995,-0.0060168,,,
0,20:54:20,0.21977,-0.0060085,,,
0,20:54:21,0.21991,-0.0060493,,,
0,20:54:22,0.22006,-0.0059926,,,
0,20:54:23,0.22009,-0.0061148,,,
0,20:54:24,0.21974,-0.0060034,,,
0,20:54:25,0.21919,-0.0060989,,,
0,20:54:26,0.21866,-0.0059754,,,
0,20:54:27,0.21823,-0.0060633,,,
0,20:54:28,0.21763,-0.0060951,,,
0,20:54:29,0.21692,-0.0061371,,,
0,20:54:30,0.21605,-0.0061791,,,
0,20:54:31,0.21519,-0.0061295,,,
0,20:54:32,0.21465,-0.0061613,,,
0,20:54:33,0.21436,-0.0060378,,,
0,20:54:34,0.21409,-0.0060977,,,
0,20:54:35,0.21345,-0.0060709,,,
0,20:54:36,0.2129,-0.0061066,,,
0,20:54:37,0.21216,-0.0061441,,,
0,20:54:38,0.21144,-0.006069,,,
0,20:54:39,0.21085,-0.0061193,,,
0,20:54:40,0.21023,-0.0061238,,,
0,20:54:41,0.20988,-0.00616,,,
0,20:54:42,0.20938,-0.006118,,,
0,20:54:43,0.20862,-0.0061785,,,
0,20:54:44,0.20781,-0.0061193,,,
0,20:54:45,0.20723,-0.0061314,,,
0,20:54:46,0.20669,-0.0061811,,,
0,20:54:47,0.20642,-0.0061378,,,
0,20:54:48,0.20622,-0.0061212,,,
0,20:54:49,0.20593,-0.0060932,,,
0,20:54:50,0.20581,-0.0062052,,,
0,20:54:51,0.2056,-0.0061715,,,
0,20:54:52,0.20523,-0.0061384,,,
0,20:54:53,0.20492,-0.0061129,,,
0,20:54:54,0.20455,-0.0060913,,,
0,20:54:55,0.20399,-0.006118,,,
0,20:54:56,0.20333,-0.0061346,,,
0,20:54:57,0.20277,-0.0060671,,,
0,20:54:58,0.20224,-0.0061798,,,
0,20:54:59,0.20204,-0.0061989,,,
0,20:55:00,0.20175,-0.0061518,,,
0,20:55:01,0.20128,-0.0060881,,,
0,20:55:02,0.20082,-0.0062091,,,
0,20:55:03,0.20029,-0.0061187,,,
0,20:55:05,0.19969,-0.0059824,,,
0,20:55:05,0.19885,-0.0060773,,,
0,20:55:06,0.19822,-0.0060391,,,
0,20:55:07,0.19738,-0.0060149,,,
0,20:55:08,0.19652,-0.00609,,,
0,20:55:10,0.19563,-0.0059748,,,
0,20:55:11,0.19495,-0.0059411,,,
0,20:55:12,0.19415,-0.0060372,,,
0,20:55:13,0.19328,-0.0060079,,,
0,20:55:14,0.1924,-0.0059627,,,
0,20:55:15,0.19159,-0.0059239,,,
0,20:55:15,0.19028,-0.005857,,,
0,20:55:17,0.18897,-0.0058997,,,
0,20:55:18,0.18775,-0.0058659,,,
0,20:55:19,0.18648,-0.0059691,,,
0,20:55:20,0.18496,-0.0059118,,,
0,20:55:21,0.18331,-0.00595,,,
0,20:55:22,0.18149,-0.0058927,,,
0,20:55:23,0.17969,-0.005871,,,
0,20:55:24,0.17809,-0.0059226,,,
0,20:55:25,0.17644,-0.005943,,,
0,20:55:26,0.17493,-0.005857,,,
0,20:55:27,0.17343,-0.0058761,,,
0,20:55:28,0.17188,-0.005843,,,
0,20:55:29,0.17042,-0.005915,,,
0,20:55:30,0.16903,-0.0058227,,,
0,20:55:31,0.16759,-0.0058685,,,
0,20:55:32,0.1661,-0.0059232,,,
0,20:55:33,0.16457,-0.0058717,,,
0,20:55:34,0.1631,-0.005815,,,
0,20:55:35,0.16161,-0.0057164,,,
0,20:55:36,0.16009,-0.00578,,,
0,20:55:37,0.15894,-0.0058195,,,
0,20:55:38,0.15776,-0.0058819,,,
0,20:55:39,0.15668,-0.0057978,,,
0,20:55:40,0.1557,-0.0057749,,,
0,20:55:41,0.1549,-0.0056731,,,
0,20:55:42,0.1542,-0.0055903,,,
0,20:55:43,0.15369,-0.0055706,,,
0,20:55:44,0.15318,-0.0055642,,,
0,20:55:45,0.1529,-0.0055222,,,
0,20:55:46,0.15284,-0.0055279,,,
0,20:55:47,0.1528,-0.0054649,,,
0,20:55:48,0.15299,-0.0055808,,,
0,20:55:49,0.15353,-0.0055088,,,
0,20:55:50,0.1545,-0.0055146,,,
0,20:55:51,0.15584,-0.0055388,,,
0,20:55:52,0.15734,-0.0054216,,,
0,20:55:53,0.15906,-0.005372,,,
0,20:55:54,0.16076,-0.0054433,,,
0,20:55:55,0.16313,-0.0053376,,,
0,20:55:56,0.16571,-0.0053401,,,
0,20:55:57,0.16843,-0.0053866,,,
0,20:55:58,0.17136,-0.0053688,,,
0,20:55:59,0.17415,-0.0053643,,,
0,20:56:00,0.17703,-0.0054382,,,
0,20:56:01,0.18008,-0.005321,,,
0,20:56:02,0.18294,-0.0052256,,,
0,20:56:03,0.18598,-0.0053312,,,
0,20:56:04,0.18882,-0.0052701,,,
0,20:56:05,0.19151,-0.0053293,,,
0,20:56:06,0.19436,-0.0053083,,,
0,20:56:07,0.19715,-0.0054006,,,
0,20:56:08,0.19992,-0.005414,,,
0,20:56:09,0.20242,-0.0054337,,,
0,20:56:10,0.20503,-0.005337,,,
0,20:56:11,0.20742,-0.005393,,,
0,20:56:12,0.20986,-0.0054515,,,
0,20:56:13,0.21219,-0.0053726,,,
0,20:56:14,0.21474,-0.0053726,,,
0,20:56:15,0.21709,-0.0054312,,,
0,20:56:16,0.21924,-0.0055273,,,
0,20:56:17,0.22162,-0.0053459,,,
0,20:56:18,0.22385,-0.0053892,,,
0,20:56:19,0.2259,-0.0054936,,,
0,20:56:20,0.22812,-0.0053732,,,
0,20:56:21,0.23003,-0.0082715,,,
0,20:56:22,0.23227,-0.0054961,,,
0,20:56:23,0.23425,-0.0053077,,,
0,20:56:24,0.23596,-0.0053503,,,
0,20:56:25,0.23788,-0.0054452,,,
0,20:56:26,0.23941,-0.0053102,,,
0,20:56:27,0.24103,-0.0053471,,,
0,20:56:28,0.24233,-0.005323,,,
0,20:56:29,0.24366,-0.0054032,,,
0,20:56:30,0.24492,-0.0052975,,,
0,20:56:31,0.24624,-0.0054248,,,
0,20:56:32,0.24744,-0.0053236,,,
0,20:56:33,0.24813,-0.0053758,,,
0,20:56:34,0.2488,-0.0053172,,,
0,20:56:35,0.24942,-0.0052657,,,
0,20:56:36,0.25003,-0.0052937,,,
0,20:56:37,0.25069,-0.0052173,,,
0,20:56:38,0.25093,-0.0052275,,,
0,20:56:39,0.25098,-0.0054019,,,
0,20:56:40,0.25103,-0.0052383,,,
0,20:56:41,0.25098,-0.0053828,,,
0,20:56:42,0.25072,-0.0053331,,,
0,20:56:43,0.25087,-0.005293,,,
0,20:56:44,0.25057,-0.0052593,,,
0,20:56:45,0.25052,-0.0052281,,,
0,20:56:46,0.25052,-0.005272,,,
0,20:56:47,0.25063,-0.0054261,,,
0,20:56:48,0.25061,-0.0055235,,,
0,20:56:49,0.25086,-0.0053408,,,
0,20:56:50,0.2514,-0.0054458,,,
0,20:56:51,0.25146,-0.0053771,,,
0,20:56:52,0.25109,-0.0054293,,,
0,20:56:53,0.25081,-0.0054083,,,
0,20:56:54,0.25003,-0.0053573,,,
0,20:56:55,0.24933,-0.0054999,,,
0,20:56:56,0.24855,-0.0054897,,,
0,20:56:57,0.24762,-0.0054757,,,
0,20:56:58,0.24686,-0.0055273,,,
0,20:56:59,0.24581,-0.0056113,,,
0,20:57:00,0.2448,-0.0055063,,,
0,20:57:01,0.24393,-0.005498,,,
0,20:57:02,0.24308,-0.0055222,,,
0,20:57:03,0.24223,-0.0054375,,,
0,20:57:04,0.24121,-0.0054184,,,
0,20:57:05,0.24018,-0.005505,,,
0,20:57:06,0.2389,-0.0054732,,,
0,20:57:07,0.23734,-0.0056266,,,
0,20:57:08,0.23525,-0.0054815,,,
0,20:57:09,0.23274,-0.005442,,,
0,20:57:10,0.2301,-0.0053802,,,
0,20:57:11,0.22747,-0.005442,,,
0,20:57:12,0.22519,-0.0054528,,,
0,20:57:13,0.22339,-0.005337,,,
0,20:57:14,0.22169,-0.0053573,,,
0,20:57:15,0.22044,-0.0054184,,,
0,20:57:16,0.21938,-0.0054235,,,
0,20:57:17,0.21868,-0.0053726,,,
0,20:57:18,0.21847,-0.0054044,,,
0,20:57:19,0.21851,-0.0054248,,,
0,20:57:20,0.21879,-0.0053312,,,
0,20:57:21,0.21922,-0.0054057,,,
0,20:57:22,0.22012,-0.0052396,,,
0,20:57:23,0.22117,-0.0054146,,,
0,20:57:24,0.22279,-0.0053732,,,
0,20:57:25,0.22455,-0.0052924,,,
0,20:57:26,0.22654,-0.0054019,,,
0,20:57:27,0.22865,-0.0053217,,,
0,20:57:28,0.23079,-0.0053179,,,
0,20:57:29,0.23283,-0.0052969,,,
0,20:57:30,0.23456,-0.0053675,,,
0,20:57:31,0.23612,-0.0053675,,,
0,20:57:32,0.23749,-0.0053019,,,
0,20:57:33,0.23868,-0.0053974,,,
0,20:57:34,0.23989,-0.0053707,,,
0,20:57:35,0.24094,-0.0053872,,,
0,20:57:36,0.24175,-0.0053115,,,
0,20:57:37,0.24252,-0.0053872,,,
0,20:57:38,0.24311,-0.0053217,,,
0,20:57:39,0.24363,-0.0053083,,,
0,20:57:40,0.24388,-0.0052714,,,
0,20:57:41,0.24359,-0.0053083,,,
0,20:57:42,0.24321,-0.0052797,,,
0,20:57:43,0.24257,-0.0053993,,,
0,20:57:44,0.24187,-0.0053554,,,
0,20:57:45,0.24146,-0.0053102,,,
0,20:57:46,0.24097,-0.0052816,,,
0,20:57:47,0.24061,-0.0052657,,,
0,20:57:48,0.24044,-0.0052911,,,
0,20:57:49,0.2404,-0.0054095,,,
0,20:57:50,0.24064,-0.0053713,,,
0,20:57:51,0.24081,-0.0054426,,,
0,20:57:52,0.24097,-0.0055343,,,
0,20:57:53,0.24098,-0.0054515,,,
0,20:57:54,0.24167,-0.0055394,,,
0,20:57:55,0.24271,-0.0055432,,,
0,20:57:56,0.24404,-0.0055056,,,
0,20:57:57,0.24568,-0.0056311,,,
0,20:57:58,0.24686,-0.0056514,,,
0,20:57:59,0.24811,-0.0056018,,,
0,20:58:00,0.24914,-0.0056081,,,
0,20:58:01,0.2504,-0.005598,,,
0,20:58:02,0.25154,-0.0055343,,,
0,20:58:03,0.25253,-0.0056279,,,
0,20:58:04,0.25348,-0.0056508,,,
0,20:58:05,0.25458,-0.0056139,,,
0,20:58:06,0.25532,-0.0056794,,,
0,20:58:07,0.25595,-0.0055827,,,
0,20:58:08,0.25687,-0.0056132,,,
0,20:58:09,0.25779,-0.0056011,,,
0,20:58:10,0.25875,-0.0054986,,,
0,20:58:11,0.25978,-0.0056088,,,
0,20:58:12,0.26037,-0.0056126,,,
0,20:58:13,0.26037,-0.0055107,,,
0,20:58:14,0.25993,-0.0055184,,,
0,20:58:15,0.25953,-0.0055712,,,
0,20:58:16,0.25943,-0.0054808,,,
0,20:58:17,0.25959,-0.0054967,,,
0,20:58:18,0.26005,-0.0054305,,,
0,20:58:19,0.26041,-0.0054993,,,
0,20:58:20,0.26121,-0.0054573,,,
0,20:58:21,0.26187,-0.0054719,,,
0,20:58:22,0.26238,-0.0055031,,,
0,20:58:23,0.2629,-0.0054967,,,
0,20:58:24,0.26321,-0.005533,,,
0,20:58:25,0.26358,-0.0054821,,,
0,20:58:26,0.26376,-0.0054598,,,
0,20:58:27,0.26394,-0.0054713,,,
0,20:58:28,0.2641,-0.0054897,,,
0,20:58:29,0.26385,-0.0054999,,,
0,20:58:30,0.26335,-0.0055922,,,
0,20:58:31,0.26259,-0.0055668,,,
0,20:58:32,0.26156,-0.0055629,,,
0,20:58:33,0.26062,-0.0055107,,,
0,20:58:34,0.25983,-0.0055356,,,
0,20:58:35,0.25908,-0.005612,,,
0,20:58:36,0.25862,-0.0054725,,,
0,20:58:37,0.25823,-0.0054592,,,
0,20:58:38,0.25799,-0.0055184,,,
0,20:58:39,0.25766,-0.0054579,,,
0,20:58:40,0.25737,-0.0053847,,,
0,20:58:41,0.25704,-0.0054764,,,
0,20:58:42,0.25671,-0.0054859,,,
0,20:58:43,0.25627,-0.0055489,,,
0,20:58:44,0.25618,-0.0053981,,,
0,20:58:45,0.25626,-0.0054713,,,
0,20:58:46,0.25626,-0.0052281,,,
0,20:58:47,0.2563,-0.0052765,,,
0,20:58:48,0.25671,-0.005307,,,
0,20:58:49,0.25719,-0.0051517,,,
0,20:58:50,0.2576,-0.0052638,,,
0,20:58:51,0.25819,-0.0052765,,,
0,20:58:52,0.25882,-0.0053459,,,
0,20:58:53,0.25948,-0.0053096,,,
0,20:58:54,0.26028,-0.0053395,,,
0,20:58:55,0.2612,-0.0051765,,,
0,20:58:56,0.26198,-0.0050416,,,
0,20:58:57,0.26252,-0.0052574,,,
0,20:58:58,0.26306,-0.0052835,,,
0,20:58:59,0.2633,-0.0052478,,,
0,20:59:00,0.26317,-0.0053242,,,
0,20:59:01,0.26333,-0.005328,,,
0,20:59:02,0.26348,-0.0052841,,,
0,20:59:03,0.26347,-0.0052039,,,
