Light,Time,O2 signal,H2O2 signal,,H2O2,
0,0:03:42,0.14297,-0.053531,,,
0,0:03:43,0.14315,-0.052958,,,
0,0:03:44,0.14362,-0.052189,,,
0,0:03:45,0.14427,-0.051632,,,
0,0:03:46,0.14505,-0.051064,,,
0,0:03:47,0.14558,-0.050616,,,
0,0:03:48,0.14601,-0.049929,,,
0,0:03:49,0.14669,-0.049495,,,
0,0:03:50,0.14758,-0.048955,,,
0,0:03:51,0.14901,-0.04853,,,
0,0:03:52,0.15006,-0.047911,,,
0,0:03:53,0.15125,-0.047126,,,
0,0:03:54,0.1527,-0.046603,,,
0,0:03:55,0.15449,-0.046082,,,
0,0:03:56,0.15606,-0.04552,,,
0,0:03:57,0.1574,-0.045209,,,
0,0:03:58,0.1586,-0.044645,,,
0,0:03:59,0.15933,-0.044876,,,
0,0:04:00,0.15993,-0.04397,,,
0,0:04:01,0.16011,-0.042563,,,
0,0:04:02,0.16044,-0.041814,,,
0,0:04:03,0.16053,-0.042683,,,
0,0:04:04,0.16034,-0.041786,,,
0,0:04:05,0.16006,-0.041551,,,
0,0:04:06,0.16003,-0.041276,,,
0,0:04:07,0.15976,-0.041411,,,
0,0:04:08,0.1596,-0.041383,,,
0,0:04:09,0.1595,-0.041898,,,
0,0:04:10,0.15944,-0.042553,,,
0,0:04:11,0.15933,-0.043284,,,
0,0:04:12,0.15904,-0.043822,,,
0,0:04:13,0.15879,-0.044275,,,
0,0:04:14,0.15862,-0.04469,,,
0,0:04:15,0.15825,-0.044788,,,
0,0:04:16,0.15827,-0.044484,,,
0,0:04:17,0.15813,-0.044592,,,
0,0:04:18,0.15778,-0.044516,,,
0,0:04:19,0.1571,-0.04437,,,
0,0:04:20,0.15644,-0.044454,,,
0,0:04:21,0.15563,-0.043983,,,
0,0:04:22,0.15492,-0.044078,,,
0,0:04:23,0.15441,-0.043911,,,
0,0:04:24,0.15401,-0.043312,,,
0,0:04:25,0.15337,-0.042614,,,
0,0:04:26,0.15299,-0.04185,,,
0,0:04:27,0.15252,-0.041116,,,
0,0:04:28,0.15193,-0.040103,,,
0,0:04:29,0.15155,-0.041553,,,
0,0:04:30,0.15092,-0.041765,,,
0,0:04:31,0.15034,-0.039802,,,
0,0:04:32,0.15012,-0.039322,,,
0,0:04:33,0.14934,-0.037913,,,
0,0:04:34,0.14893,-0.038216,,,
0,0:04:35,0.14856,-0.038666,,,
0,0:04:36,0.14828,-0.038797,,,
0,0:04:37,0.14797,-0.03972,,,
0,0:04:38,0.14739,-0.038957,,,
0,0:04:39,0.14764,-0.038543,,,
0,0:04:40,0.14769,-0.042904,,,
0,0:04:41,0.14669,-0.056807,,,
0,0:04:42,0.14579,-0.06468,,,
0,0:04:43,0.14732,-0.085672,,,
0,0:04:44,0.1498,-0.1012,,,
0,0:04:45,0.15134,-0.079394,,,
0,0:04:46,0.15201,-0.061628,,,
0,0:04:47,0.15248,-0.06253,,,
0,0:04:48,0.15291,-0.065272,,,
0,0:04:49,0.15347,-0.064441,,,
0,0:04:50,0.15418,-0.06268,,,
0,0:04:51,0.15527,-0.060783,,,
0,0:04:52,0.15599,-0.059132,,,
0,0:04:53,0.15641,-0.056704,,,
0,0:04:54,0.15659,-0.054795,,,
0,0:04:55,0.1567,-0.053954,,,
0,0:04:56,0.15741,-0.051903,,,
0,0:04:57,0.15732,-0.050527,,,
0,0:04:58,0.15698,-0.049155,,,
0,0:04:59,0.15639,-0.047984,,,
0,0:05:00,0.15603,-0.046878,,,
0,0:05:01,0.15544,-0.045743,,,
0,0:05:02,0.15469,-0.044687,,,
0,0:05:03,0.15426,-0.045697,,,
0,0:05:04,0.15343,-0.036917,,,
0,0:05:05,0.15303,-0.036765,,,
0,0:05:06,0.15245,-0.035531,,,
0,0:05:07,0.15202,-0.034496,,,
0,0:05:08,0.15167,-0.034415,,,
0,0:05:09,0.15169,-0.034364,,,
0,0:05:10,0.15159,-0.034489,,,
0,0:05:11,0.15153,-0.034421,,,
0,0:05:12,0.15165,-0.034014,,,
0,0:05:13,0.15167,-0.034243,,,
0,0:05:14,0.15207,-0.0347,,,
0,0:05:15,0.15254,-0.037154,,,
0,0:05:16,0.15306,-0.030648,,,
0,0:05:17,0.15347,-0.030139,,,
0,0:05:18,0.15375,-0.030611,,,
0,0:05:19,0.15394,-0.023554,,,
0,0:05:20,0.15435,-0.02255,,,
0,0:05:21,0.15466,-0.024239,,,
0,0:05:22,0.15509,-0.021298,,,
0,0:05:23,0.15564,-0.02094,,,
0,0:05:24,0.15619,-0.019902,,,
0,0:05:25,0.15654,-0.019092,,,
0,0:05:26,0.1567,-0.018611,,,
0,0:05:27,0.15673,-0.01829,,,
0,0:05:28,0.15668,-0.018215,,,
0,0:05:29,0.1565,-0.017914,,,
0,0:05:30,0.15644,-0.017415,,,
0,0:05:31,0.15625,-0.017182,,,
0,0:05:32,0.15625,-0.016822,,,
0,0:05:33,0.15605,-0.032043,,,
0,0:05:34,0.15589,-0.031986,,,
0,0:05:35,0.15577,-0.057127,,,
0,0:05:36,0.15597,-0.049698,,,
0,0:05:37,0.15632,-0.036807,,,
0,0:05:38,0.15674,-0.02705,,,
0,0:05:39,0.15697,-0.021787,,,
0,0:05:40,0.15739,-0.018215,,,
0,0:05:41,0.1577,-0.016847,,,
0,0:05:42,0.15786,-0.017525,,,
0,0:05:43,0.15816,-0.018606,,,
0,0:05:44,0.15823,-0.019722,,,
0,0:05:45,0.15856,-0.019382,,,
0,0:05:46,0.15852,-0.018731,,,
0,0:05:47,0.1584,-0.018336,,,
0,0:05:48,0.15851,-0.01779,,,
0,0:05:49,0.15834,-0.016836,,,
0,0:05:50,0.15828,-0.016606,,,
0,0:05:51,0.15811,-0.016248,,,
0,0:05:52,0.15791,-0.016221,,,
0,0:05:53,0.15758,-0.016901,,,
0,0:05:54,0.15758,-0.016238,,,
0,0:05:55,0.15733,-0.016481,,,
0,0:05:56,0.15715,-0.016291,,,
0,0:05:57,0.15676,-0.01652,,,
0,0:05:58,0.15655,-0.016188,,,
0,0:05:59,0.1563,-0.015588,,,
0,0:06:00,0.15588,-0.015146,,,
0,0:06:01,0.1558,-0.014644,,,
0,0:06:02,0.15594,-0.026887,,,
0,0:06:03,0.15596,-0.040934,,,
0,0:06:04,0.15611,-0.037189,,,
0,0:06:05,0.15645,-0.038616,,,
0,0:06:06,0.1566,-0.038295,,,
0,0:06:07,0.1569,-0.03536,,,
0,0:06:08,0.15713,-0.034016,,,
0,0:06:09,0.15742,-0.034078,,,
0,0:06:10,0.15784,-0.034983,,,
0,0:06:11,0.15817,-0.036489,,,
0,0:06:12,0.15847,-0.037694,,,
0,0:06:13,0.15883,-0.038907,,,
0,0:06:14,0.15932,-0.039592,,,
0,0:06:15,0.15946,-0.041185,,,
0,0:06:16,0.15917,-0.041798,,,
0,0:06:17,0.15881,-0.042203,,,
0,0:06:18,0.15878,-0.042372,,,
0,0:06:19,0.15864,-0.042352,,,
0,0:06:20,0.15873,-0.042629,,,
0,0:06:21,0.15862,-0.04215,,,
0,0:06:22,0.15854,-0.041431,,,
0,0:06:23,0.15853,-0.040087,,,
0,0:06:24,0.15847,-0.039584,,,
0,0:06:25,0.15831,-0.04021,,,
0,0:06:26,0.1584,-0.039295,,,
0,0:06:27,0.15845,-0.037149,,,
0,0:06:28,0.15827,-0.035834,,,
0,0:06:29,0.15839,-0.03589,,,
0,0:06:30,0.15844,-0.036903,,,
0,0:06:31,0.15817,-0.037435,,,
0,0:06:32,0.15796,-0.026075,,,
0,0:06:33,0.15777,-0.023584,,,
0,0:06:34,0.15741,-0.020912,,,
0,0:06:35,0.15721,-0.019995,,,
0,0:06:36,0.15709,-0.018678,,,
0,0:06:37,0.157,-0.018475,,,
0,0:06:38,0.15701,-0.017942,,,
0,0:06:39,0.15691,-0.017959,,,
0,0:06:40,0.15676,-0.018897,,,
0,0:06:41,0.15662,-0.01924,,,
0,0:06:42,0.15654,-0.01949,,,
0,0:06:43,0.15645,-0.020679,,,
0,0:06:44,0.15636,-0.020618,,,
0,0:06:45,0.1564,-0.020578,,,
0,0:06:46,0.1563,-0.020391,,,
0,0:06:47,0.15635,-0.019522,,,
0,0:06:48,0.1563,-0.018616,,,
0,0:06:49,0.15606,-0.018174,,,
0,0:06:50,0.15616,-0.01723,,,
0,0:06:51,0.15597,-0.016437,,,
0,0:06:52,0.15579,-0.015719,,,
0,0:06:53,0.15552,-0.01443,,,
0,0:06:54,0.15523,-0.012686,,,
0,0:06:55,0.15479,-0.012227,,,
0,0:06:56,0.15452,-0.011554,,,
0,0:06:57,0.15406,-0.011088,,,
0,0:06:58,0.15366,-0.010776,,,
0,0:06:59,0.15327,-0.010759,,,
0,0:07:00,0.15286,-0.010883,,,
0,0:07:01,0.15248,-0.010903,,,
0,0:07:02,0.1521,-0.01147,,,
0,0:07:03,0.15186,-0.01143,,,
0,0:07:04,0.1517,-0.012078,,,
0,0:07:05,0.15165,-0.013201,,,
0,0:07:06,0.15139,-0.014875,,,
0,0:07:07,0.15123,-0.015572,,,
0,0:07:08,0.15105,-0.016486,,,
0,0:07:09,0.15064,-0.017204,,,
0,0:07:10,0.15033,-0.018027,,,
0,0:07:11,0.15016,-0.01887,,,
0,0:07:12,0.15015,-0.019016,,,
0,0:07:13,0.15008,-0.019058,,,
0,0:07:14,0.1499,-0.018693,,,
0,0:07:15,0.14971,-0.018455,,,
0,0:07:16,0.1494,-0.018414,,,
0,0:07:17,0.14924,-0.019287,,,
0,0:07:18,0.14899,-0.019729,,,
0,0:07:19,0.14877,-0.020084,,,
0,0:07:20,0.14855,-0.021146,,,
0,0:07:21,0.14826,-0.022302,,,
0,0:07:22,0.14764,-0.024968,,,
0,0:07:23,0.14718,-0.027548,,,
0,0:07:24,0.14695,-0.029046,,,
0,0:07:25,0.14624,-0.030511,,,
0,0:07:26,0.14643,-0.033487,,,
0,0:07:27,0.14714,-0.038222,,,
0,0:07:28,0.1466,-0.039219,,,
0,0:07:29,0.14539,-0.038902,,,
0,0:07:30,0.14386,-0.038861,,,
0,0:07:31,0.14248,-0.040329,,,
0,0:07:32,0.1414,-0.038854,,,
0,0:07:33,0.14009,-0.037911,,,
0,0:07:34,0.13891,-0.037412,,,
0,0:07:35,0.1383,-0.036829,,,
0,0:07:36,0.13731,-0.037216,,,
0,0:07:37,0.1366,-0.037581,,,
0,0:07:38,0.13587,-0.036954,,,
0,0:07:39,0.13503,-0.036339,,,
0,0:07:40,0.13438,-0.036639,,,
0,0:07:41,0.13413,-0.037718,,,
0,0:07:42,0.1334,-0.040372,,,
0,0:07:43,0.13283,-0.042748,,,
0,0:07:44,0.13228,-0.045898,,,
0,0:07:45,0.13202,-0.047034,,,
0,0:07:46,0.13163,-0.047476,,,
0,0:07:47,0.13133,-0.048722,,,
0,0:07:48,0.13103,-0.050279,,,
0,0:07:49,0.13101,-0.048642,,,
0,0:07:50,0.13099,-0.047018,,,
0,0:07:51,0.13091,-0.045666,,,
0,0:07:52,0.13095,-0.045195,,,
0,0:07:53,0.13098,-0.044467,,,
0,0:07:54,0.13103,-0.0449,,,
0,0:07:55,0.13117,-0.045513,,,
0,0:07:56,0.13125,-0.046817,,,
0,0:07:57,0.13119,-0.047337,,,
0,0:07:58,0.13138,-0.046524,,,
0,0:07:59,0.13124,-0.04627,,,
0,0:08:00,0.13093,-0.046813,,,
0,0:08:01,0.13096,-0.046424,,,
0,0:08:02,0.13081,-0.046268,,,
0,0:08:03,0.13102,-0.045234,,,
0,0:08:04,0.13079,-0.044822,,,
0,0:08:05,0.13069,-0.040876,,,
0,0:08:06,0.13085,-0.03927,,,
0,0:08:07,0.13036,-0.03732,,,
0,0:08:08,0.13033,-0.03445,,,
0,0:08:09,0.13,-0.027726,,,
0,0:08:10,0.13001,-0.024715,,,
0,0:08:11,0.12974,-0.032455,,,
0,0:08:12,0.12965,-0.032265,,,
0,0:08:13,0.12983,-0.032357,,,
0,0:08:14,0.12964,-0.029828,,,
0,0:08:15,0.12959,-0.028772,,,
0,0:08:16,0.12939,-0.027122,,,
0,0:08:17,0.12969,-0.026046,,,
0,0:08:18,0.12957,-0.026241,,,
0,0:08:19,0.12944,-0.028077,,,
0,0:08:20,0.12947,-0.02569,,,
0,0:08:21,0.12923,-0.025597,,,
0,0:08:22,0.1292,-0.024993,,,
0,0:08:23,0.12907,-0.025808,,,
0,0:08:24,0.12909,-0.027465,,,
0,0:08:25,0.12923,-0.028289,,,
0,0:08:26,0.12928,-0.029367,,,
0,0:08:27,0.12926,-0.030625,,,
0,0:08:28,0.12887,-0.032941,,,
0,0:08:29,0.12897,-0.035345,,,
0,0:08:30,0.12918,-0.038397,,,
0,0:08:31,0.12913,-0.039944,,,
0,0:08:32,0.12895,-0.042232,,,
0,0:08:33,0.12899,-0.044113,,,
0,0:08:34,0.12914,-0.042539,,,
0,0:08:35,0.12909,-0.041473,,,
0,0:08:36,0.12922,-0.041303,,,
0,0:08:37,0.1293,-0.041287,,,
0,0:08:38,0.12973,-0.04119,,,
0,0:08:39,0.1298,-0.041201,,,
0,0:08:40,0.12969,-0.041348,,,
0,0:08:41,0.13002,-0.039196,,,
0,0:08:42,0.13,-0.038013,,,
0,0:08:43,0.13016,-0.035784,,,
0,0:08:44,0.12976,-0.035104,,,
0,0:08:45,0.12973,-0.033925,,,
0,0:08:46,0.13011,-0.03233,,,
0,0:08:47,0.13006,-0.030959,,,
0,0:08:48,0.13027,-0.030971,,,
0,0:08:49,0.1307,-0.029669,,,
0,0:08:50,0.13068,-0.029406,,,
0,0:08:51,0.1309,-0.029386,,,
0,0:08:52,0.1312,-0.029425,,,
0,0:08:53,0.13125,-0.029096,,,
0,0:08:54,0.13161,-0.029518,,,
0,0:08:55,0.13178,-0.029485,,,
0,0:08:56,0.13212,-0.028797,,,
0,0:08:57,0.13228,-0.028867,,,
0,0:08:58,0.13248,-0.028653,,,
0,0:08:59,0.13291,-0.028316,,,
0,0:09:00,0.13329,-0.02937,,,
0,0:09:01,0.13359,-0.028835,,,
0,0:09:02,0.13419,-0.027381,,,
0,0:09:03,0.13457,-0.027943,,,
0,0:09:04,0.13486,-0.027295,,,
0,0:09:05,0.13511,-0.028777,,,
0,0:09:06,0.1355,-0.028719,,,
0,0:09:07,0.1358,-0.028851,,,
0,0:09:08,0.13627,-0.028189,,,
0,0:09:09,0.1366,-0.027516,,,
0,0:09:10,0.13653,-0.028356,,,
0,0:09:11,0.13709,-0.026745,,,
0,0:09:12,0.13734,-0.025597,,,
0,0:09:13,0.13752,-0.023384,,,
0,0:09:14,0.13772,-0.023011,,,
0,0:09:15,0.1382,-0.022553,,,
0,0:09:16,0.13851,-0.021734,,,
0,0:09:17,0.1389,-0.01937,,,
0,0:09:18,0.13904,-0.018629,,,
0,0:09:19,0.1388,-0.020958,,,
0,0:09:20,0.13907,-0.019325,,,
0,0:09:21,0.1391,-0.018949,,,
0,0:09:22,0.13895,-0.019371,,,
0,0:09:23,0.13872,-0.018871,,,
0,0:09:24,0.13871,-0.018522,,,
0,0:09:25,0.13841,-0.018593,,,
0,0:09:26,0.13845,-0.018253,,,
0,0:09:27,0.13824,-0.018033,,,
0,0:09:28,0.13795,-0.017024,,,
0,0:09:29,0.13779,-0.017589,,,
0,0:09:30,0.1374,-0.01851,,,
0,0:09:31,0.13727,-0.017301,,,
0,0:09:32,0.13669,-0.0187,,,
0,0:09:33,0.13666,-0.017595,,,
0,0:09:34,0.1363,-0.017958,,,
0,0:09:35,0.13621,-0.018045,,,
0,0:09:36,0.1359,-0.01735,,,
0,0:09:37,0.13547,-0.017149,,,
0,0:09:38,0.13511,-0.017279,,,
0,0:09:39,0.13462,-0.016972,,,
0,0:09:40,0.13404,-0.016688,,,
0,0:09:41,0.1337,-0.014836,,,
0,0:09:42,0.13313,-0.013364,,,
0,0:09:43,0.13271,-0.013402,,,
0,0:09:44,0.1322,-0.013485,,,
0,0:09:45,0.13159,-0.013386,,,
0,0:09:46,0.13102,-0.014195,,,
0,0:09:47,0.13049,-0.013307,,,
0,0:09:48,0.12983,-0.013008,,,
0,0:09:49,0.12918,-0.013019,,,
0,0:09:50,0.12882,-0.012863,,,
0,0:09:51,0.12809,-0.013419,,,
0,0:09:52,0.12763,-0.012924,,,
0,0:09:53,0.12714,-0.01327,,,
0,0:09:54,0.12674,-0.012207,,,
0,0:09:55,0.12628,-0.012558,,,
0,0:09:56,0.12608,-0.011729,,,
0,0:09:57,0.12559,-0.011771,,,
0,0:09:58,0.12526,-0.010751,,,
0,0:09:59,0.12466,-0.010771,,,
0,0:10:00,0.12419,-0.010641,,,
0,0:10:01,0.12373,-0.010358,,,
0,0:10:02,0.12326,-0.010417,,,
0,0:10:03,0.12289,-0.010288,,,
0,0:10:04,0.12233,-0.010382,,,
0,0:10:05,0.12191,-0.010104,,,
0,0:10:06,0.12142,-0.010096,,,
0,0:10:07,0.1209,-0.0099324,,,
0,0:10:08,0.12049,-0.009863,,,
0,0:10:09,0.12011,-0.009821,,,
0,0:10:10,0.11955,-0.0099502,,,
0,0:10:11,0.1192,-0.0098986,,,
0,0:10:12,0.11862,-0.0097847,,,
0,0:10:13,0.1183,-0.0091296,,,
0,0:10:14,0.11782,-0.0092665,,,
0,0:10:15,0.11765,-0.0091265,,,
0,0:10:16,0.11728,-0.0093365,,,
0,0:10:17,0.11681,-0.009327,,,
0,0:10:18,0.11653,-0.0099553,,,
0,0:10:19,0.11638,-0.0090482,,,
0,0:10:20,0.11609,-0.0087853,,,
0,0:10:21,0.11592,-0.0085204,,,
0,0:10:22,0.11589,-0.0081792,,,
0,0:10:23,0.11549,-0.0094537,,,
0,0:10:24,0.11543,-0.0088954,,,
0,0:10:25,0.11501,-0.010117,,,
0,0:10:26,0.11494,-0.010375,,,
0,0:10:27,0.1145,-0.011353,,,
0,0:10:28,0.11427,-0.011427,,,
0,0:10:29,0.11396,-0.011771,,,
0,0:10:30,0.11364,-0.012229,,,
0,0:10:31,0.11341,-0.012836,,,
0,0:10:32,0.11321,-0.013521,,,
0,0:10:33,0.11305,-0.013905,,,
0,0:10:34,0.11266,-0.015122,,,
0,0:10:35,0.1125,-0.015317,,,
0,0:10:36,0.11244,-0.016117,,,
0,0:10:37,0.11216,-0.01671,,,
0,0:10:38,0.11193,-0.017017,,,
0,0:10:39,0.11181,-0.016586,,,
0,0:10:40,0.11171,-0.016087,,,
0,0:10:41,0.11155,-0.015612,,,
0,0:10:42,0.11118,-0.016182,,,
0,0:10:43,0.11127,-0.0169,,,
0,0:10:44,0.11124,-0.017,,,
0,0:10:45,0.11123,-0.017786,,,
0,0:10:46,0.11115,-0.018529,,,
0,0:10:47,0.11129,-0.018281,,,
0,0:10:48,0.11116,-0.018369,,,
0,0:10:49,0.111,-0.018771,,,
0,0:10:50,0.11097,-0.019783,,,
0,0:10:51,0.11086,-0.020203,,,
0,0:10:52,0.11079,-0.019857,,,
0,0:10:53,0.11049,-0.020332,,,
0,0:10:54,0.11037,-0.020375,,,
0,0:10:55,0.11043,-0.019392,,,
0,0:10:56,0.11038,-0.019905,,,
0,0:10:57,0.11059,-0.019407,,,
0,0:10:58,0.11052,-0.019128,,,
0,0:10:59,0.11075,-0.019569,,,
0,0:11:00,0.11102,-0.018827,,,
0,0:11:01,0.11131,-0.019795,,,
0,0:11:02,0.11158,-0.020506,,,
0,0:11:03,0.11223,-0.02046,,,
0,0:11:04,0.11267,-0.020918,,,
0,0:11:05,0.11297,-0.022372,,,
0,0:11:06,0.11337,-0.021884,,,
0,0:11:07,0.11492,-0.023863,,,
0,0:11:08,0.11731,-0.024493,,,
0,0:11:09,0.1199,-0.025643,,,
0,0:11:10,0.1223,-0.026512,,,
0,0:11:11,0.1236,-0.028576,,,
0,0:11:12,0.12463,-0.02996,,,
0,0:11:13,0.12563,-0.031496,,,
0,0:11:14,0.1266,-0.03166,,,
0,0:11:15,0.12753,-0.032624,,,
0,0:11:16,0.12869,-0.033876,,,
0,0:11:17,0.13041,-0.032464,,,
0,0:11:18,0.13201,-0.030173,,,
0,0:11:19,0.13327,-0.031426,,,
0,0:11:20,0.13467,-0.031746,,,
0,0:11:21,0.13596,-0.031341,,,
0,0:11:22,0.13723,-0.023215,,,
0,0:11:23,0.13836,-0.0221,,,
0,0:11:24,0.1396,-0.023007,,,
0,0:11:25,0.14076,-0.023966,,,
0,0:11:26,0.14162,-0.026269,,,
0,0:11:27,0.14257,-0.028478,,,
0,0:11:28,0.14344,-0.031289,,,
0,0:11:29,0.14406,-0.033289,,,
0,0:11:30,0.14464,-0.035977,,,
0,0:11:31,0.14494,-0.036191,,,
0,0:11:32,0.14537,-0.038131,,,
0,0:11:33,0.14554,-0.038279,,,
0,0:11:34,0.14554,-0.038126,,,
0,0:11:35,0.14566,-0.036874,,,
0,0:11:36,0.14594,-0.03574,,,
0,0:11:37,0.14633,-0.032158,,,
0,0:11:38,0.14643,-0.030802,,,
0,0:11:39,0.14675,-0.029557,,,
0,0:11:40,0.14689,-0.028319,,,
0,0:11:41,0.14691,-0.027326,,,
0,0:11:42,0.14698,-0.027195,,,
0,0:11:43,0.14721,-0.026127,,,
0,0:11:44,0.14717,-0.026382,,,
0,0:11:45,0.14735,-0.024592,,,
0,0:11:46,0.1473,-0.024787,,,
0,0:11:47,0.14736,-0.025056,,,
0,0:11:48,0.14729,-0.023982,,,
0,0:11:49,0.14717,-0.02329,,,
0,0:11:50,0.14684,-0.022681,,,
0,0:11:51,0.14678,-0.02251,,,
0,0:11:52,0.14654,-0.021685,,,
0,0:11:53,0.14616,-0.021004,,,
0,0:11:54,0.14579,-0.020601,,,
0,0:11:55,0.14555,-0.020093,,,
0,0:11:56,0.14528,-0.020033,,,
0,0:11:57,0.14479,-0.019256,,,
0,0:11:58,0.14431,-0.019211,,,
0,0:11:59,0.14389,-0.019448,,,
0,0:12:00,0.14357,-0.019527,,,
0,0:12:01,0.14325,-0.019666,,,
0,0:12:02,0.14305,-0.01971,,,
0,0:12:03,0.14283,-0.019587,,,
0,0:12:04,0.14279,-0.020664,,,
0,0:12:05,0.14315,-0.020601,,,
0,0:12:06,0.14335,-0.020605,,,
0,0:12:07,0.14356,-0.020536,,,
0,0:12:08,0.14373,-0.020214,,,
0,0:12:09,0.1438,-0.020843,,,
0,0:12:10,0.14403,-0.020547,,,
0,0:12:11,0.14407,-0.020661,,,
0,0:12:12,0.14412,-0.02091,,,
0,0:12:13,0.14421,-0.020816,,,
0,0:12:14,0.14425,-0.020657,,,
0,0:12:15,0.14429,-0.020459,,,
0,0:12:16,0.14425,-0.020639,,,
0,0:12:17,0.14415,-0.019827,,,
0,0:12:18,0.1438,-0.02006,,,
0,0:12:19,0.14348,-0.020078,,,
0,0:12:20,0.1434,-0.019957,,,
0,0:12:21,0.14343,-0.019934,,,
0,0:12:22,0.14355,-0.020078,,,
0,0:12:23,0.14353,-0.020185,,,
0,0:12:24,0.14355,-0.020464,,,
0,0:12:25,0.14337,-0.020967,,,
0,0:12:26,0.14326,-0.020839,,,
0,0:12:27,0.14315,-0.021202,,,
0,0:12:28,0.14279,-0.02189,,,
0,0:12:29,0.14268,-0.022386,,,
0,0:12:30,0.14243,-0.02293,,,
0,0:12:31,0.14212,-0.023782,,,
0,0:12:32,0.14186,-0.025132,,,
0,0:12:33,0.14183,-0.025526,,,
0,0:12:34,0.14161,-0.026459,,,
0,0:12:35,0.14148,-0.027642,,,
0,0:12:36,0.14137,-0.028934,,,
0,0:12:37,0.14112,-0.029881,,,
0,0:12:38,0.14091,-0.031007,,,
0,0:12:39,0.14058,-0.031685,,,
0,0:12:40,0.14041,-0.031938,,,
0,0:12:41,0.13998,-0.030587,,,
0,0:12:42,0.1396,-0.030239,,,
0,0:12:43,0.13905,-0.030141,,,
0,0:12:44,0.13866,-0.030794,,,
0,0:12:45,0.13835,-0.030464,,,
0,0:12:46,0.13815,-0.030456,,,
0,0:12:47,0.13801,-0.031159,,,
0,0:12:48,0.13787,-0.030464,,,
0,0:12:49,0.13782,-0.031109,,,
0,0:12:50,0.13764,-0.031082,,,
0,0:12:51,0.13729,-0.031253,,,
0,0:12:52,0.13705,-0.031372,,,
0,0:12:53,0.13671,-0.031259,,,
0,0:12:54,0.1366,-0.03092,,,
0,0:12:55,0.13639,-0.031042,,,
0,0:12:56,0.13652,-0.030871,,,
0,0:12:57,0.13651,-0.03037,,,
0,0:12:58,0.13649,-0.030401,,,
0,0:12:59,0.13636,-0.031057,,,
0,0:13:00,0.13638,-0.030667,,,
0,0:13:01,0.13642,-0.029933,,,
0,0:13:02,0.13647,-0.029151,,,
0,0:13:03,0.13666,-0.028695,,,
0,0:13:04,0.13685,-0.027201,,,
0,0:13:05,0.13694,-0.026312,,,
0,0:13:06,0.13709,-0.025922,,,
0,0:13:07,0.1373,-0.02531,,,
0,0:13:08,0.13749,-0.025326,,,
0,0:13:09,0.13794,-0.024284,,,
0,0:13:10,0.13828,-0.024356,,,
0,0:13:11,0.13912,-0.022788,,,
0,0:13:12,0.13986,-0.021883,,,
0,0:13:13,0.1407,-0.021478,,,
0,0:13:14,0.14224,-0.01924,,,
0,0:13:15,0.1442,-0.016742,,,
0,0:13:16,0.14696,-0.01495,,,
0,0:13:17,0.14985,-0.014029,,,
0,0:13:18,0.15314,-0.014265,,,
0,0:13:19,0.156,-0.014631,,,
0,0:13:20,0.15882,-0.014918,,,
0,0:13:21,0.16155,-0.014957,,,
0,0:13:22,0.16421,-0.014942,,,
0,0:13:23,0.16693,-0.014406,,,
0,0:13:24,0.16946,-0.015452,,,
0,0:13:25,0.1718,-0.0169,,,
0,0:13:26,0.17366,-0.017976,,,
0,0:13:27,0.17522,-0.019037,,,
0,0:13:28,0.1792,-0.0196,,,
0,0:13:29,0.18394,-0.01969,,,
0,0:13:30,0.18844,-0.019338,,,
0,0:13:31,0.19058,-0.019909,,,
0,0:13:32,0.1917,-0.020538,,,
0,0:13:33,0.19174,-0.019958,,,
0,0:13:34,0.19093,-0.02058,,,
0,0:13:35,0.18922,-0.019618,,,
0,0:13:36,0.18743,-0.018807,,,
0,0:13:37,0.18556,-0.017689,,,
0,0:13:38,0.18364,-0.016354,,,
0,0:13:39,0.18232,-0.015357,,,
0,0:13:40,0.18137,-0.013826,,,
0,0:13:41,0.18114,-0.012517,,,
0,0:13:42,0.1805,-0.012046,,,
0,0:13:43,0.18055,-0.012239,,,
0,0:13:44,0.18076,-0.011429,,,
0,0:13:45,0.18089,-0.010713,,,
0,0:13:46,0.18134,-0.0096529,,,
0,0:13:47,0.18134,-0.0092811,,,
0,0:13:48,0.18108,-0.0088432,,,
0,0:13:49,0.18071,-0.0090985,,,
0,0:13:50,0.1805,-0.008656,,,
0,0:13:51,0.18028,-0.0085975,,,
0,0:13:52,0.17994,-0.0087178,,,
0,0:13:53,0.17967,-0.0084281,,,
0,0:13:54,0.17917,-0.0082875,,,
0,0:13:55,0.17855,-0.008509,,,
0,0:13:56,0.17795,-0.0087636,,,
0,0:13:57,0.1777,-0.0088642,,,
0,0:13:58,0.17697,-0.0086955,,,
0,0:13:59,0.17635,-0.0089024,,,
0,0:14:00,0.17559,-0.0092277,,,
0,0:14:01,0.17521,-0.0096039,,,
0,0:14:02,0.17464,-0.010157,,,
0,0:14:03,0.17426,-0.010259,,,
0,0:14:04,0.17385,-0.0099763,,,
0,0:14:05,0.17337,-0.010171,,,
0,0:14:06,0.17288,-0.010717,,,
0,0:14:07,0.17213,-0.011232,,,
0,0:14:08,0.17143,-0.011624,,,
0,0:14:09,0.17053,-0.011242,,,
0,0:14:10,0.16984,-0.01127,,,
0,0:14:11,0.16893,-0.011468,,,
0,0:14:12,0.16819,-0.011981,,,
0,0:14:13,0.1675,-0.012276,,,
0,0:14:14,0.16679,-0.012504,,,
0,0:14:15,0.16628,-0.012463,,,
