time,hour,minute,second,day_sec,light,interval,treatment,fragment
1:57:37,1,57,37,93457,0,1,33,F3
1:57:38,1,57,38,93458,0,1,33,F3
1:57:39,1,57,39,93459,0,1,33,F3
1:57:40,1,57,40,93460,0,1,33,F3
1:57:41,1,57,41,93461,0,1,33,F3
1:57:42,1,57,42,93462,0,1,33,F3
1:57:43,1,57,43,93463,0,1,33,F3
1:57:44,1,57,44,93464,0,1,33,F3
1:57:45,1,57,45,93465,0,1,33,F3
1:57:46,1,57,46,93466,0,1,33,F3
1:57:47,1,57,47,93467,0,1,33,F3
1:57:48,1,57,48,93468,0,1,33,F3
1:57:49,1,57,49,93469,0,1,33,F3
1:57:50,1,57,50,93470,0,1,33,F3
1:57:51,1,57,51,93471,0,1,33,F3
1:57:52,1,57,52,93472,0,1,33,F3
1:57:53,1,57,53,93473,0,1,33,F3
1:57:54,1,57,54,93474,0,1,33,F3
1:57:55,1,57,55,93475,0,1,33,F3
1:57:56,1,57,56,93476,0,1,33,F3
1:57:57,1,57,57,93477,0,1,33,F3
1:57:58,1,57,58,93478,0,1,33,F3
1:57:59,1,57,59,93479,0,1,33,F3
1:58:00,1,58,0,93480,0,1,33,F3
1:58:01,1,58,1,93481,0,1,33,F3
1:58:02,1,58,2,93482,0,1,33,F3
1:58:03,1,58,3,93483,0,1,33,F3
1:58:04,1,58,4,93484,0,1,33,F3
1:58:05,1,58,5,93485,0,1,33,F3
1:58:06,1,58,6,93486,0,1,33,F3
1:58:07,1,58,7,93487,0,1,33,F3
1:58:08,1,58,8,93488,0,1,33,F3
1:58:09,1,58,9,93489,0,1,33,F3
1:58:10,1,58,10,93490,0,1,33,F3
1:58:11,1,58,11,93491,0,1,33,F3
1:58:12,1,58,12,93492,0,1,33,F3
1:58:13,1,58,13,93493,0,1,33,F3
1:58:14,1,58,14,93494,0,1,33,F3
1:58:15,1,58,15,93495,0,1,33,F3
1:58:16,1,58,16,93496,0,1,33,F3
1:58:17,1,58,17,93497,0,1,33,F3
1:58:18,1,58,18,93498,0,1,33,F3
1:58:19,1,58,19,93499,0,1,33,F3
1:58:20,1,58,20,93500,0,1,33,F3
1:58:21,1,58,21,93501,0,1,33,F3
1:58:22,1,58,22,93502,0,1,33,F3
1:58:23,1,58,23,93503,0,1,33,F3
1:58:24,1,58,24,93504,0,1,33,F3
1:58:25,1,58,25,93505,0,1,33,F3
1:58:26,1,58,26,93506,0,1,33,F3
1:58:27,1,58,27,93507,0,1,33,F3
1:58:28,1,58,28,93508,0,1,33,F3
1:58:29,1,58,29,93509,0,1,33,F3
1:58:30,1,58,30,93510,0,1,33,F3
1:58:31,1,58,31,93511,0,1,33,F3
1:58:32,1,58,32,93512,0,1,33,F3
1:58:33,1,58,33,93513,0,1,33,F3
1:58:34,1,58,34,93514,0,1,33,F3
1:58:35,1,58,35,93515,0,1,33,F3
1:58:36,1,58,36,93516,0,1,33,F3
1:58:37,1,58,37,93517,0,1,33,F3
1:58:38,1,58,38,93518,0,1,33,F3
1:58:39,1,58,39,93519,0,1,33,F3
1:58:40,1,58,40,93520,0,1,33,F3
1:58:41,1,58,41,93521,0,1,33,F3
1:58:42,1,58,42,93522,0,1,33,F3
1:58:43,1,58,43,93523,0,1,33,F3
1:58:44,1,58,44,93524,0,1,33,F3
1:58:45,1,58,45,93525,0,1,33,F3
1:58:46,1,58,46,93526,0,1,33,F3
1:58:47,1,58,47,93527,0,1,33,F3
1:58:48,1,58,48,93528,0,1,33,F3
1:58:49,1,58,49,93529,0,1,33,F3
1:58:50,1,58,50,93530,0,1,33,F3
1:58:51,1,58,51,93531,0,1,33,F3
1:58:52,1,58,52,93532,0,1,33,F3
1:58:53,1,58,53,93533,0,1,33,F3
1:58:54,1,58,54,93534,0,1,33,F3
1:58:55,1,58,55,93535,0,1,33,F3
1:58:56,1,58,56,93536,0,1,33,F3
1:58:57,1,58,57,93537,0,1,33,F3
1:58:58,1,58,58,93538,0,1,33,F3
1:58:59,1,58,59,93539,0,1,33,F3
1:59:00,1,59,0,93540,0,1,33,F3
1:59:01,1,59,1,93541,0,1,33,F3
1:59:02,1,59,2,93542,0,1,33,F3
1:59:03,1,59,3,93543,0,1,33,F3
1:59:04,1,59,4,93544,0,1,33,F3
1:59:05,1,59,5,93545,0,1,33,F3
1:59:06,1,59,6,93546,0,1,33,F3
1:59:07,1,59,7,93547,0,1,33,F3
1:59:08,1,59,8,93548,0,1,33,F3
1:59:09,1,59,9,93549,0,1,33,F3
1:59:10,1,59,10,93550,0,1,33,F3
1:59:11,1,59,11,93551,0,1,33,F3
1:59:12,1,59,12,93552,0,1,33,F3
1:59:13,1,59,13,93553,0,1,33,F3
1:59:14,1,59,14,93554,0,1,33,F3
1:59:15,1,59,15,93555,0,1,33,F3
1:59:16,1,59,16,93556,0,1,33,F3
1:59:17,1,59,17,93557,0,1,33,F3
1:59:18,1,59,18,93558,0,1,33,F3
1:59:19,1,59,19,93559,0,1,33,F3
1:59:20,1,59,20,93560,0,1,33,F3
1:59:21,1,59,21,93561,0,1,33,F3
1:59:22,1,59,22,93562,0,1,33,F3
1:59:23,1,59,23,93563,0,1,33,F3
1:59:24,1,59,24,93564,0,1,33,F3
1:59:25,1,59,25,93565,0,1,33,F3
1:59:26,1,59,26,93566,0,1,33,F3
1:59:27,1,59,27,93567,0,1,33,F3
1:59:28,1,59,28,93568,0,1,33,F3
1:59:29,1,59,29,93569,0,1,33,F3
1:59:30,1,59,30,93570,0,1,33,F3
1:59:31,1,59,31,93571,0,1,33,F3
1:59:32,1,59,32,93572,0,1,33,F3
1:59:33,1,59,33,93573,0,1,33,F3
1:59:34,1,59,34,93574,0,1,33,F3
1:59:35,1,59,35,93575,0,1,33,F3
1:59:36,1,59,36,93576,0,1,33,F3
1:59:37,1,59,37,93577,0,1,33,F3
1:59:38,1,59,38,93578,0,1,33,F3
1:59:39,1,59,39,93579,0,1,33,F3
1:59:40,1,59,40,93580,0,1,33,F3
1:59:41,1,59,41,93581,0,1,33,F3
1:59:42,1,59,42,93582,0,1,33,F3
1:59:43,1,59,43,93583,0,1,33,F3
1:59:44,1,59,44,93584,0,1,33,F3
1:59:45,1,59,45,93585,0,1,33,F3
1:59:46,1,59,46,93586,0,1,33,F3
1:59:47,1,59,47,93587,0,1,33,F3
1:59:48,1,59,48,93588,0,1,33,F3
1:59:49,1,59,49,93589,0,1,33,F3
1:59:50,1,59,50,93590,0,1,33,F3
1:59:51,1,59,51,93591,0,1,33,F3
1:59:52,1,59,52,93592,0,1,33,F3
1:59:53,1,59,53,93593,0,1,33,F3
1:59:54,1,59,54,93594,0,1,33,F3
1:59:55,1,59,55,93595,0,1,33,F3
1:59:56,1,59,56,93596,0,1,33,F3
1:59:57,1,59,57,93597,0,1,33,F3
1:59:58,1,59,58,93598,0,1,33,F3
1:59:59,1,59,59,93599,0,1,33,F3
2:00:00,2,0,0,93600,0,1,33,F3
2:00:01,2,0,1,93601,0,1,33,F3
2:00:02,2,0,2,93602,0,1,33,F3
2:00:03,2,0,3,93603,0,1,33,F3
2:00:04,2,0,4,93604,0,1,33,F3
2:00:05,2,0,5,93605,0,1,33,F3
2:00:06,2,0,6,93606,0,1,33,F3
2:00:07,2,0,7,93607,0,1,33,F3
2:00:08,2,0,8,93608,0,1,33,F3
2:00:09,2,0,9,93609,0,1,33,F3
2:00:10,2,0,10,93610,0,1,33,F3
2:00:11,2,0,11,93611,0,1,33,F3
2:00:12,2,0,12,93612,0,1,33,F3
2:00:13,2,0,13,93613,0,1,33,F3
2:00:14,2,0,14,93614,0,1,33,F3
2:00:15,2,0,15,93615,0,1,33,F3
2:00:16,2,0,16,93616,0,1,33,F3
2:00:17,2,0,17,93617,0,1,33,F3
2:00:18,2,0,18,93618,0,1,33,F3
2:00:19,2,0,19,93619,0,1,33,F3
2:00:20,2,0,20,93620,0,1,33,F3
2:00:21,2,0,21,93621,0,1,33,F3
2:00:22,2,0,22,93622,0,1,33,F3
2:00:23,2,0,23,93623,0,1,33,F3
2:00:24,2,0,24,93624,0,1,33,F3
2:00:25,2,0,25,93625,0,1,33,F3
2:00:26,2,0,26,93626,0,1,33,F3
2:00:27,2,0,27,93627,0,1,33,F3
2:00:28,2,0,28,93628,0,1,33,F3
2:00:29,2,0,29,93629,0,1,33,F3
2:00:30,2,0,30,93630,0,1,33,F3
2:00:31,2,0,31,93631,0,1,33,F3
2:00:32,2,0,32,93632,0,1,33,F3
2:00:33,2,0,33,93633,0,1,33,F3
2:00:34,2,0,34,93634,0,1,33,F3
2:00:35,2,0,35,93635,0,1,33,F3
2:00:36,2,0,36,93636,0,1,33,F3
2:00:37,2,0,37,93637,0,1,33,F3
2:00:38,2,0,38,93638,0,1,33,F3
2:00:39,2,0,39,93639,0,1,33,F3
2:00:40,2,0,40,93640,0,1,33,F3
2:00:41,2,0,41,93641,0,1,33,F3
2:00:42,2,0,42,93642,0,1,33,F3
2:00:43,2,0,43,93643,0,1,33,F3
2:00:44,2,0,44,93644,0,1,33,F3
2:00:45,2,0,45,93645,0,1,33,F3
2:00:46,2,0,46,93646,0,1,33,F3
2:00:47,2,0,47,93647,0,1,33,F3
2:00:48,2,0,48,93648,0,1,33,F3
2:00:49,2,0,49,93649,0,1,33,F3
2:00:50,2,0,50,93650,0,1,33,F3
2:00:51,2,0,51,93651,0,1,33,F3
2:00:52,2,0,52,93652,0,1,33,F3
2:00:53,2,0,53,93653,0,1,33,F3
2:00:54,2,0,54,93654,0,1,33,F3
2:00:55,2,0,55,93655,0,1,33,F3
2:00:56,2,0,56,93656,0,1,33,F3
2:00:57,2,0,57,93657,0,1,33,F3
2:00:58,2,0,58,93658,0,1,33,F3
2:00:59,2,0,59,93659,0,1,33,F3
2:01:00,2,1,0,93660,0,1,33,F3
2:01:01,2,1,1,93661,0,1,33,F3
2:01:02,2,1,2,93662,0,1,33,F3
2:01:03,2,1,3,93663,0,1,33,F3
2:01:04,2,1,4,93664,0,1,33,F3
2:01:05,2,1,5,93665,0,1,33,F3
2:01:06,2,1,6,93666,0,1,33,F3
2:01:07,2,1,7,93667,0,1,33,F3
2:01:08,2,1,8,93668,0,1,33,F3
2:01:09,2,1,9,93669,0,1,33,F3
2:01:10,2,1,10,93670,0,1,33,F3
2:01:11,2,1,11,93671,0,1,33,F3
2:01:12,2,1,12,93672,0,1,33,F3
2:01:13,2,1,13,93673,0,1,33,F3
2:01:14,2,1,14,93674,0,1,33,F3
2:01:15,2,1,15,93675,0,1,33,F3
2:01:16,2,1,16,93676,0,1,33,F3
2:01:17,2,1,17,93677,0,1,33,F3
2:01:18,2,1,18,93678,0,1,33,F3
2:01:19,2,1,19,93679,0,1,33,F3
2:01:20,2,1,20,93680,0,1,33,F3
2:01:21,2,1,21,93681,0,1,33,F3
2:01:22,2,1,22,93682,0,1,33,F3
2:01:23,2,1,23,93683,0,1,33,F3
2:01:24,2,1,24,93684,0,1,33,F3
2:01:25,2,1,25,93685,0,1,33,F3
2:01:26,2,1,26,93686,0,1,33,F3
2:01:27,2,1,27,93687,0,1,33,F3
2:01:28,2,1,28,93688,0,1,33,F3
2:01:29,2,1,29,93689,0,1,33,F3
2:01:30,2,1,30,93690,0,1,33,F3
2:01:31,2,1,31,93691,0,1,33,F3
2:01:32,2,1,32,93692,0,1,33,F3
2:01:33,2,1,33,93693,0,1,33,F3
2:01:34,2,1,34,93694,0,1,33,F3
2:01:35,2,1,35,93695,0,1,33,F3
2:01:36,2,1,36,93696,0,1,33,F3
2:01:37,2,1,37,93697,0,1,33,F3
2:01:38,2,1,38,93698,0,1,33,F3
2:01:39,2,1,39,93699,0,1,33,F3
2:01:40,2,1,40,93700,0,1,33,F3
2:01:41,2,1,41,93701,0,1,33,F3
2:01:42,2,1,42,93702,0,1,33,F3
2:01:43,2,1,43,93703,0,1,33,F3
2:01:44,2,1,44,93704,0,1,33,F3
2:01:45,2,1,45,93705,0,1,33,F3
2:01:46,2,1,46,93706,0,1,33,F3
2:01:47,2,1,47,93707,0,1,33,F3
2:01:48,2,1,48,93708,0,1,33,F3
2:01:49,2,1,49,93709,0,1,33,F3
2:01:50,2,1,50,93710,0,1,33,F3
2:01:51,2,1,51,93711,0,1,33,F3
2:01:52,2,1,52,93712,0,1,33,F3
2:01:53,2,1,53,93713,0,1,33,F3
2:01:54,2,1,54,93714,0,1,33,F3
2:01:55,2,1,55,93715,0,1,33,F3
2:01:56,2,1,56,93716,0,1,33,F3
2:01:57,2,1,57,93717,0,1,33,F3
2:01:58,2,1,58,93718,0,1,33,F3
2:01:59,2,1,59,93719,0,1,33,F3
2:02:00,2,2,0,93720,0,1,33,F3
2:02:01,2,2,1,93721,0,1,33,F3
2:02:02,2,2,2,93722,0,1,33,F3
2:02:03,2,2,3,93723,0,1,33,F3
2:02:04,2,2,4,93724,0,1,33,F3
2:02:05,2,2,5,93725,0,1,33,F3
2:02:06,2,2,6,93726,0,1,33,F3
2:02:07,2,2,7,93727,0,1,33,F3
2:02:08,2,2,8,93728,0,1,33,F3
2:02:09,2,2,9,93729,0,1,33,F3
2:02:10,2,2,10,93730,0,1,33,F3
2:02:11,2,2,11,93731,0,1,33,F3
2:02:12,2,2,12,93732,0,1,33,F3
2:02:13,2,2,13,93733,0,1,33,F3
2:02:14,2,2,14,93734,0,1,33,F3
2:02:15,2,2,15,93735,0,1,33,F3
2:02:16,2,2,16,93736,0,1,33,F3
2:02:17,2,2,17,93737,0,1,33,F3
2:02:18,2,2,18,93738,0,1,33,F3
2:02:19,2,2,19,93739,0,1,33,F3
2:02:20,2,2,20,93740,0,1,33,F3
2:02:21,2,2,21,93741,0,1,33,F3
2:02:22,2,2,22,93742,0,1,33,F3
2:02:23,2,2,23,93743,0,1,33,F3
2:02:24,2,2,24,93744,0,1,33,F3
2:02:25,2,2,25,93745,0,1,33,F3
2:02:26,2,2,26,93746,0,1,33,F3
2:02:27,2,2,27,93747,0,1,33,F3
2:02:28,2,2,28,93748,0,1,33,F3
2:02:29,2,2,29,93749,0,1,33,F3
2:02:30,2,2,30,93750,0,1,33,F3
2:02:31,2,2,31,93751,0,1,33,F3
2:02:32,2,2,32,93752,0,1,33,F3
2:02:33,2,2,33,93753,0,1,33,F3
2:02:34,2,2,34,93754,0,1,33,F3
2:02:35,2,2,35,93755,0,1,33,F3
2:02:36,2,2,36,93756,0,1,33,F3
2:02:37,2,2,37,93757,0,1,33,F3
2:02:38,2,2,38,93758,0,1,33,F3
2:02:39,2,2,39,93759,0,1,33,F3
2:02:40,2,2,40,93760,0,1,33,F3
2:02:41,2,2,41,93761,0,1,33,F3
2:02:42,2,2,42,93762,0,1,33,F3
2:02:43,2,2,43,93763,0,1,33,F3
2:02:44,2,2,44,93764,0,1,33,F3
2:02:45,2,2,45,93765,0,1,33,F3
2:02:46,2,2,46,93766,0,1,33,F3
2:02:47,2,2,47,93767,0,1,33,F3
2:02:48,2,2,48,93768,0,1,33,F3
2:02:49,2,2,49,93769,0,1,33,F3
2:02:50,2,2,50,93770,0,1,33,F3
2:02:51,2,2,51,93771,0,1,33,F3
2:02:52,2,2,52,93772,0,1,33,F3
2:02:53,2,2,53,93773,0,1,33,F3
2:02:54,2,2,54,93774,0,1,33,F3
2:02:55,2,2,55,93775,0,1,33,F3
2:02:56,2,2,56,93776,0,1,33,F3
2:02:57,2,2,57,93777,0,1,33,F3
2:02:58,2,2,58,93778,0,1,33,F3
2:02:59,2,2,59,93779,0,1,33,F3
2:03:00,2,3,0,93780,0,1,33,F3
2:03:01,2,3,1,93781,0,1,33,F3
2:03:02,2,3,2,93782,0,1,33,F3
2:03:03,2,3,3,93783,0,1,33,F3
2:03:04,2,3,4,93784,0,1,33,F3
2:03:05,2,3,5,93785,0,1,33,F3
2:03:06,2,3,6,93786,0,1,33,F3
2:03:07,2,3,7,93787,0,1,33,F3
2:03:08,2,3,8,93788,0,1,33,F3
2:03:09,2,3,9,93789,0,1,33,F3
2:03:10,2,3,10,93790,0,1,33,F3
2:03:11,2,3,11,93791,0,1,33,F3
2:03:12,2,3,12,93792,0,1,33,F3
2:03:13,2,3,13,93793,0,1,33,F3
2:03:14,2,3,14,93794,0,1,33,F3
2:03:15,2,3,15,93795,0,1,33,F3
2:03:16,2,3,16,93796,0,1,33,F3
2:03:17,2,3,17,93797,0,1,33,F3
2:03:18,2,3,18,93798,0,1,33,F3
2:03:19,2,3,19,93799,0,1,33,F3
2:03:20,2,3,20,93800,0,1,33,F3
2:03:21,2,3,21,93801,0,1,33,F3
2:03:22,2,3,22,93802,0,1,33,F3
2:03:23,2,3,23,93803,0,1,33,F3
2:03:24,2,3,24,93804,0,1,33,F3
2:03:25,2,3,25,93805,0,1,33,F3
2:03:26,2,3,26,93806,0,1,33,F3
2:03:27,2,3,27,93807,0,1,33,F3
2:03:28,2,3,28,93808,0,1,33,F3
2:03:29,2,3,29,93809,0,1,33,F3
2:03:30,2,3,30,93810,0,1,33,F3
2:03:31,2,3,31,93811,0,1,33,F3
2:03:32,2,3,32,93812,0,1,33,F3
2:03:33,2,3,33,93813,0,1,33,F3
2:03:34,2,3,34,93814,0,1,33,F3
2:03:35,2,3,35,93815,0,1,33,F3
2:03:36,2,3,36,93816,0,1,33,F3
2:03:37,2,3,37,93817,0,1,33,F3
2:03:38,2,3,38,93818,0,1,33,F3
2:03:39,2,3,39,93819,0,1,33,F3
2:03:40,2,3,40,93820,0,1,33,F3
2:03:41,2,3,41,93821,0,1,33,F3
2:03:42,2,3,42,93822,0,1,33,F3
2:03:43,2,3,43,93823,0,1,33,F3
2:03:44,2,3,44,93824,0,1,33,F3
2:03:45,2,3,45,93825,0,1,33,F3
2:03:46,2,3,46,93826,0,1,33,F3
2:03:47,2,3,47,93827,0,1,33,F3
2:03:48,2,3,48,93828,0,1,33,F3
2:03:49,2,3,49,93829,0,1,33,F3
2:03:50,2,3,50,93830,0,1,33,F3
2:03:51,2,3,51,93831,0,1,33,F3
2:03:52,2,3,52,93832,0,1,33,F3
2:03:53,2,3,53,93833,0,1,33,F3
2:03:54,2,3,54,93834,0,1,33,F3
2:03:55,2,3,55,93835,0,1,33,F3
2:03:56,2,3,56,93836,0,1,33,F3
2:03:57,2,3,57,93837,0,1,33,F3
2:03:58,2,3,58,93838,0,1,33,F3
2:03:59,2,3,59,93839,0,1,33,F3
2:04:00,2,4,0,93840,0,1,33,F3
2:04:01,2,4,1,93841,0,1,33,F3
2:04:02,2,4,2,93842,0,1,33,F3
2:04:03,2,4,3,93843,0,1,33,F3
2:04:04,2,4,4,93844,0,1,33,F3
2:04:05,2,4,5,93845,0,1,33,F3
2:04:06,2,4,6,93846,0,1,33,F3
2:04:07,2,4,7,93847,0,1,33,F3
2:04:08,2,4,8,93848,0,1,33,F3
2:04:09,2,4,9,93849,0,1,33,F3
2:04:10,2,4,10,93850,0,1,33,F3
2:04:11,2,4,11,93851,0,1,33,F3
2:04:12,2,4,12,93852,0,1,33,F3
2:04:13,2,4,13,93853,0,1,33,F3
2:04:14,2,4,14,93854,0,1,33,F3
2:04:15,2,4,15,93855,0,1,33,F3
2:04:16,2,4,16,93856,0,1,33,F3
2:04:17,2,4,17,93857,0,1,33,F3
2:04:18,2,4,18,93858,0,1,33,F3
2:04:19,2,4,19,93859,0,1,33,F3
2:04:20,2,4,20,93860,0,1,33,F3
2:04:21,2,4,21,93861,0,1,33,F3
2:04:22,2,4,22,93862,0,1,33,F3
2:04:23,2,4,23,93863,0,1,33,F3
2:04:24,2,4,24,93864,0,1,33,F3
2:04:25,2,4,25,93865,0,1,33,F3
2:04:26,2,4,26,93866,0,1,33,F3
2:04:27,2,4,27,93867,0,1,33,F3
2:04:28,2,4,28,93868,0,1,33,F3
2:04:29,2,4,29,93869,0,1,33,F3
2:04:30,2,4,30,93870,0,1,33,F3
2:04:31,2,4,31,93871,0,1,33,F3
2:04:32,2,4,32,93872,0,1,33,F3
2:04:33,2,4,33,93873,0,1,33,F3
2:04:34,2,4,34,93874,0,1,33,F3
2:04:35,2,4,35,93875,0,1,33,F3
2:04:36,2,4,36,93876,0,1,33,F3
2:04:37,2,4,37,93877,0,1,33,F3
2:04:38,2,4,38,93878,0,1,33,F3
2:04:39,2,4,39,93879,0,1,33,F3
2:04:40,2,4,40,93880,0,1,33,F3
2:04:41,2,4,41,93881,0,1,33,F3
2:04:42,2,4,42,93882,0,1,33,F3
2:04:43,2,4,43,93883,0,1,33,F3
2:04:44,2,4,44,93884,0,1,33,F3
2:04:45,2,4,45,93885,0,1,33,F3
2:04:46,2,4,46,93886,0,1,33,F3
2:04:47,2,4,47,93887,0,1,33,F3
2:04:48,2,4,48,93888,0,1,33,F3
2:04:49,2,4,49,93889,0,1,33,F3
2:04:50,2,4,50,93890,0,1,33,F3
2:04:51,2,4,51,93891,0,1,33,F3
2:04:52,2,4,52,93892,0,1,33,F3
2:04:53,2,4,53,93893,0,1,33,F3
2:04:54,2,4,54,93894,0,1,33,F3
2:04:55,2,4,55,93895,0,1,33,F3
2:04:56,2,4,56,93896,0,1,33,F3
2:04:57,2,4,57,93897,0,1,33,F3
2:04:58,2,4,58,93898,0,1,33,F3
2:04:59,2,4,59,93899,0,1,33,F3
2:05:00,2,5,0,93900,0,1,33,F3
2:05:01,2,5,1,93901,0,1,33,F3
2:05:02,2,5,2,93902,0,1,33,F3
2:05:03,2,5,3,93903,0,1,33,F3
2:05:04,2,5,4,93904,0,1,33,F3
2:05:05,2,5,5,93905,0,1,33,F3
2:05:06,2,5,6,93906,0,1,33,F3
2:05:07,2,5,7,93907,0,1,33,F3
2:05:08,2,5,8,93908,0,1,33,F3
2:05:09,2,5,9,93909,0,1,33,F3
2:05:10,2,5,10,93910,0,1,33,F3
2:05:11,2,5,11,93911,0,1,33,F3
2:05:12,2,5,12,93912,0,1,33,F3
2:05:13,2,5,13,93913,0,1,33,F3
2:05:14,2,5,14,93914,0,1,33,F3
2:05:15,2,5,15,93915,0,1,33,F3
2:05:16,2,5,16,93916,0,1,33,F3
2:05:17,2,5,17,93917,0,1,33,F3
2:05:18,2,5,18,93918,0,1,33,F3
2:05:19,2,5,19,93919,0,1,33,F3
2:05:20,2,5,20,93920,0,1,33,F3
2:05:21,2,5,21,93921,0,1,33,F3
2:05:22,2,5,22,93922,0,1,33,F3
2:05:23,2,5,23,93923,0,1,33,F3
2:05:24,2,5,24,93924,0,1,33,F3
2:05:25,2,5,25,93925,0,1,33,F3
2:05:26,2,5,26,93926,0,1,33,F3
2:05:27,2,5,27,93927,0,1,33,F3
2:05:28,2,5,28,93928,0,1,33,F3
2:05:29,2,5,29,93929,0,1,33,F3
2:05:30,2,5,30,93930,0,1,33,F3
2:05:31,2,5,31,93931,0,1,33,F3
2:05:32,2,5,32,93932,0,1,33,F3
2:05:33,2,5,33,93933,0,1,33,F3
2:05:34,2,5,34,93934,0,1,33,F3
2:05:35,2,5,35,93935,0,1,33,F3
2:05:36,2,5,36,93936,0,1,33,F3
2:05:37,2,5,37,93937,0,1,33,F3
2:05:38,2,5,38,93938,0,1,33,F3
2:05:39,2,5,39,93939,0,1,33,F3
2:05:40,2,5,40,93940,0,1,33,F3
2:05:41,2,5,41,93941,0,1,33,F3
2:05:42,2,5,42,93942,0,1,33,F3
2:05:43,2,5,43,93943,0,1,33,F3
2:05:44,2,5,44,93944,0,1,33,F3
2:05:45,2,5,45,93945,0,1,33,F3
2:05:46,2,5,46,93946,0,1,33,F3
2:05:47,2,5,47,93947,0,1,33,F3
2:05:48,2,5,48,93948,0,1,33,F3
2:05:49,2,5,49,93949,0,1,33,F3
2:05:50,2,5,50,93950,0,1,33,F3
2:05:51,2,5,51,93951,0,1,33,F3
2:05:52,2,5,52,93952,0,1,33,F3
2:05:53,2,5,53,93953,0,1,33,F3
2:05:54,2,5,54,93954,0,1,33,F3
2:05:55,2,5,55,93955,0,1,33,F3
2:05:56,2,5,56,93956,0,1,33,F3
2:05:57,2,5,57,93957,0,1,33,F3
2:05:58,2,5,58,93958,0,1,33,F3
2:05:59,2,5,59,93959,0,1,33,F3
2:06:00,2,6,0,93960,0,1,33,F3
2:06:01,2,6,1,93961,0,1,33,F3
2:06:02,2,6,2,93962,0,1,33,F3
2:06:03,2,6,3,93963,0,1,33,F3
2:06:04,2,6,4,93964,0,1,33,F3
2:06:05,2,6,5,93965,0,1,33,F3
2:06:06,2,6,6,93966,0,1,33,F3
2:06:07,2,6,7,93967,0,1,33,F3
2:06:08,2,6,8,93968,0,1,33,F3
2:06:09,2,6,9,93969,0,1,33,F3
2:06:10,2,6,10,93970,0,1,33,F3
2:06:11,2,6,11,93971,0,1,33,F3
2:06:12,2,6,12,93972,0,1,33,F3
2:06:13,2,6,13,93973,0,1,33,F3
2:06:14,2,6,14,93974,0,1,33,F3
2:06:15,2,6,15,93975,0,1,33,F3
2:06:16,2,6,16,93976,0,1,33,F3
2:06:17,2,6,17,93977,0,1,33,F3
2:06:18,2,6,18,93978,0,1,33,F3
2:06:19,2,6,19,93979,0,1,33,F3
2:06:20,2,6,20,93980,0,1,33,F3
2:06:21,2,6,21,93981,0,1,33,F3
2:06:22,2,6,22,93982,0,1,33,F3
2:06:23,2,6,23,93983,0,1,33,F3
2:06:24,2,6,24,93984,0,1,33,F3
2:06:25,2,6,25,93985,0,1,33,F3
2:06:26,2,6,26,93986,0,1,33,F3
2:06:27,2,6,27,93987,0,1,33,F3
2:06:28,2,6,28,93988,0,1,33,F3
2:06:29,2,6,29,93989,0,1,33,F3
2:06:30,2,6,30,93990,0,1,33,F3
2:06:31,2,6,31,93991,0,1,33,F3
2:06:32,2,6,32,93992,0,1,33,F3
2:06:33,2,6,33,93993,0,1,33,F3
2:06:34,2,6,34,93994,0,1,33,F3
2:06:35,2,6,35,93995,0,1,33,F3
2:06:36,2,6,36,93996,0,1,33,F3
2:06:37,2,6,37,93997,0,1,33,F3
2:06:38,2,6,38,93998,0,1,33,F3
2:06:39,2,6,39,93999,0,1,33,F3
2:06:40,2,6,40,94000,0,1,33,F3
2:06:41,2,6,41,94001,0,1,33,F3
2:06:42,2,6,42,94002,0,1,33,F3
2:06:43,2,6,43,94003,0,1,33,F3
2:06:44,2,6,44,94004,0,1,33,F3
2:06:45,2,6,45,94005,0,1,33,F3
2:06:46,2,6,46,94006,0,1,33,F3
2:06:47,2,6,47,94007,0,1,33,F3
2:06:48,2,6,48,94008,0,1,33,F3
2:06:49,2,6,49,94009,0,1,33,F3
2:06:50,2,6,50,94010,0,1,33,F3
2:06:51,2,6,51,94011,0,1,33,F3
2:06:52,2,6,52,94012,0,1,33,F3
2:06:53,2,6,53,94013,0,1,33,F3
2:06:54,2,6,54,94014,0,1,33,F3
2:06:55,2,6,55,94015,0,1,33,F3
2:06:56,2,6,56,94016,0,1,33,F3
2:06:57,2,6,57,94017,0,1,33,F3
2:06:58,2,6,58,94018,0,1,33,F3
2:06:59,2,6,59,94019,0,1,33,F3
2:07:00,2,7,0,94020,0,1,33,F3
2:07:01,2,7,1,94021,0,1,33,F3
2:07:02,2,7,2,94022,0,1,33,F3
2:07:03,2,7,3,94023,0,1,33,F3
2:07:04,2,7,4,94024,0,1,33,F3
2:07:05,2,7,5,94025,0,1,33,F3
2:07:06,2,7,6,94026,0,1,33,F3
2:07:07,2,7,7,94027,0,1,33,F3
2:07:08,2,7,8,94028,0,1,33,F3
2:07:09,2,7,9,94029,0,1,33,F3
2:07:10,2,7,10,94030,0,1,33,F3
2:07:11,2,7,11,94031,0,1,33,F3
2:07:12,2,7,12,94032,0,1,33,F3
2:07:13,2,7,13,94033,0,1,33,F3
2:07:14,2,7,14,94034,0,1,33,F3
2:07:15,2,7,15,94035,0,1,33,F3
2:07:16,2,7,16,94036,0,1,33,F3
2:07:17,2,7,17,94037,0,1,33,F3
2:07:18,2,7,18,94038,0,1,33,F3
